crop,region,month,price_php_per_kg
Ginger,Luzon-North,2022-02,168.52
Ginger,Luzon-Central,2022-02,167.35
Ginger,Luzon-South,2022-02,180.24
Ginger,Visayas,2022-02,200.19
Ginger,Mindanao,2022-02,174.66
Ginger,Luzon-North,2022-03,173.89
Ginger,Luzon-Central,2022-03,159.45
Ginger,Luzon-South,2022-03,192.28
Ginger,Visayas,2022-03,170.72
Ginger,Mindanao,2022-03,147.78
Ginger,Luzon-North,2022-04,181.54
Ginger,Luzon-Central,2022-04,173.67
Ginger,Luzon-South,2022-04,192.9
Ginger,Visayas,2022-04,187.09
Ginger,Mindanao,2022-04,152.53
Ginger,Luzon-North,2022-05,175.11
Ginger,Luzon-Central,2022-05,177.45
Ginger,Luzon-South,2022-05,181.42
Ginger,Visayas,2022-05,187.23
Ginger,Mindanao,2022-05,155.4
Ginger,Luzon-North,2022-06,177.04
Ginger,Luzon-Central,2022-06,188.2
Ginger,Luzon-South,2022-06,201.98
Ginger,Visayas,2022-06,191.23
Ginger,Mindanao,2022-06,165.39
Ginger,Luzon-North,2022-07,189.09
Ginger,Luzon-Central,2022-07,191.97
Ginger,Luzon-South,2022-07,192.31
Ginger,Visayas,2022-07,208.39
Ginger,Mindanao,2022-07,161.44
Ginger,Luzon-North,2022-08,192.0
Ginger,Luzon-Central,2022-08,200.94
Ginger,Luzon-South,2022-08,224.94
Ginger,Visayas,2022-08,208.48
Ginger,Mindanao,2022-08,183.2
Ginger,Luzon-North,2022-09,218.25
Ginger,Luzon-Central,2022-09,197.47
Ginger,Luzon-South,2022-09,214.31
Ginger,Visayas,2022-09,232.53
Ginger,Mindanao,2022-09,197.06
Ginger,Luzon-North,2022-10,214.77
Ginger,Luzon-Central,2022-10,203.06
Ginger,Luzon-South,2022-10,207.37
Ginger,Visayas,2022-10,218.35
Ginger,Mindanao,2022-10,188.58
Ginger,Luzon-North,2022-11,179.95
Ginger,Luzon-Central,2022-11,176.33
Ginger,Luzon-South,2022-11,212.71
Ginger,Visayas,2022-11,191.93
Ginger,Mindanao,2022-11,188.61
Ginger,Luzon-North,2022-12,193.07
Ginger,Luzon-Central,2022-12,181.45
Ginger,Luzon-South,2022-12,205.27
Ginger,Visayas,2022-12,210.49
Ginger,Mindanao,2022-12,187.78
Ginger,Luzon-North,2023-01,187.52
Ginger,Luzon-Central,2023-01,181.61
Ginger,Luzon-South,2023-01,198.46
Ginger,Visayas,2023-01,226.25
Ginger,Mindanao,2023-01,186.44
Ginger,Luzon-North,2023-02,183.47
Ginger,Luzon-Central,2023-02,181.62
Ginger,Luzon-South,2023-02,194.87
Ginger,Visayas,2023-02,207.95
Ginger,Mindanao,2023-02,180.87
Ginger,Luzon-North,2023-03,209.18
Ginger,Luzon-Central,2023-03,163.53
Ginger,Luzon-South,2023-03,207.12
Ginger,Visayas,2023-03,207.01
Ginger,Mindanao,2023-03,168.28
Ginger,Luzon-North,2023-04,185.23
Ginger,Luzon-Central,2023-04,174.71
Ginger,Luzon-South,2023-04,196.47
Ginger,Visayas,2023-04,211.77
Ginger,Mindanao,2023-04,160.33
Ginger,Luzon-North,2023-05,204.17
Ginger,Luzon-Central,2023-05,180.42
Ginger,Luzon-South,2023-05,216.3
Ginger,Visayas,2023-05,211.14
Ginger,Mindanao,2023-05,189.17
Ginger,Luzon-North,2023-06,206.14
Ginger,Luzon-Central,2023-06,202.92
Ginger,Luzon-South,2023-06,211.06
Ginger,Visayas,2023-06,207.44
Ginger,Mindanao,2023-06,192.71
Ginger,Luzon-North,2023-07,214.83
Ginger,Luzon-Central,2023-07,220.13
Ginger,Luzon-South,2023-07,195.88
Ginger,Visayas,2023-07,221.81
Ginger,Mindanao,2023-07,203.2
Ginger,Luzon-North,2023-08,204.74
Ginger,Luzon-Central,2023-08,207.36
Ginger,Luzon-South,2023-08,253.82
Ginger,Visayas,2023-08,252.77
Ginger,Mindanao,2023-08,194.23
Ginger,Luzon-North,2023-09,239.7
Ginger,Luzon-Central,2023-09,227.5
Ginger,Luzon-South,2023-09,244.04
Ginger,Visayas,2023-09,246.21
Ginger,Mindanao,2023-09,210.52
Ginger,Luzon-North,2023-10,207.37
Ginger,Luzon-Central,2023-10,202.77
Ginger,Luzon-South,2023-10,236.06
Ginger,Visayas,2023-10,235.85
Ginger,Mindanao,2023-10,220.38
Ginger,Luzon-North,2023-11,202.46
Ginger,Luzon-Central,2023-11,173.87
Ginger,Luzon-South,2023-11,212.59
Ginger,Visayas,2023-11,225.49
Ginger,Mindanao,2023-11,195.18
Ginger,Luzon-North,2023-12,203.63
Ginger,Luzon-Central,2023-12,186.79
Ginger,Luzon-South,2023-12,229.07
Ginger,Visayas,2023-12,211.88
Ginger,Mindanao,2023-12,195.47
Ginger,Luzon-North,2024-01,201.11
Ginger,Luzon-Central,2024-01,184.13
Ginger,Luzon-South,2024-01,229.44
Ginger,Visayas,2024-01,192.65
Ginger,Mindanao,2024-01,181.67
Ginger,Luzon-North,2024-02,209.62
Ginger,Luzon-Central,2024-02,193.44
Ginger,Luzon-South,2024-02,223.54
Ginger,Visayas,2024-02,220.48
Ginger,Mindanao,2024-02,186.49
Ginger,Luzon-North,2024-03,221.7
Ginger,Luzon-Central,2024-03,189.92
Ginger,Luzon-South,2024-03,208.38
Ginger,Visayas,2024-03,204.33
Ginger,Mindanao,2024-03,179.08
Ginger,Luzon-North,2024-04,205.53
Ginger,Luzon-Central,2024-04,196.5
Ginger,Luzon-South,2024-04,209.04
Ginger,Visayas,2024-04,207.45
Ginger,Mindanao,2024-04,191.5
Ginger,Luzon-North,2024-05,186.86
Ginger,Luzon-Central,2024-05,192.76
Ginger,Luzon-South,2024-05,211.8
Ginger,Visayas,2024-05,211.3
Ginger,Mindanao,2024-05,191.46
Ginger,Luzon-North,2024-06,206.65
Ginger,Luzon-Central,2024-06,197.0
Ginger,Luzon-South,2024-06,244.76
Ginger,Visayas,2024-06,239.49
Ginger,Mindanao,2024-06,210.8
Ginger,Luzon-North,2024-07,221.84
Ginger,Luzon-Central,2024-07,222.68
Ginger,Luzon-South,2024-07,241.43
Ginger,Visayas,2024-07,253.51
Ginger,Mindanao,2024-07,230.2
Ginger,Luzon-North,2024-08,230.45
Ginger,Luzon-Central,2024-08,226.68
Ginger,Luzon-South,2024-08,244.14
Ginger,Visayas,2024-08,207.48
Ginger,Mindanao,2024-08,201.65
Ginger,Luzon-North,2024-09,238.87
Ginger,Luzon-Central,2024-09,236.37
Ginger,Luzon-South,2024-09,243.38
Ginger,Visayas,2024-09,272.4
Ginger,Mindanao,2024-09,236.22
Ginger,Luzon-North,2024-10,226.58
Ginger,Luzon-Central,2024-10,237.93
Ginger,Luzon-South,2024-10,264.23
Ginger,Visayas,2024-10,255.69
Ginger,Mindanao,2024-10,204.62
Ginger,Luzon-North,2024-11,235.85
Ginger,Luzon-Central,2024-11,209.2
Ginger,Luzon-South,2024-11,226.35
Ginger,Visayas,2024-11,238.69
Ginger,Mindanao,2024-11,198.86
Ginger,Luzon-North,2024-12,228.17
Ginger,Luzon-Central,2024-12,215.98
Ginger,Luzon-South,2024-12,241.26
Ginger,Visayas,2024-12,240.69
Ginger,Mindanao,2024-12,193.42
Ginger,Luzon-North,2025-01,216.01
Ginger,Luzon-Central,2025-01,218.19
Ginger,Luzon-South,2025-01,223.98
Ginger,Visayas,2025-01,269.5
Ginger,Mindanao,2025-01,200.05
Ginger,Luzon-North,2025-02,212.51
Ginger,Luzon-Central,2025-02,222.24
Ginger,Luzon-South,2025-02,238.46
Ginger,Visayas,2025-02,236.11
Ginger,Mindanao,2025-02,201.26
Ginger,Luzon-North,2025-03,217.94
Ginger,Luzon-Central,2025-03,213.41
Ginger,Luzon-South,2025-03,232.61
Ginger,Visayas,2025-03,226.99
Ginger,Mindanao,2025-03,202.74
Ginger,Luzon-North,2025-04,221.29
Ginger,Luzon-Central,2025-04,211.64
Ginger,Luzon-South,2025-04,188.54
Ginger,Visayas,2025-04,219.11
Ginger,Mindanao,2025-04,189.81
Ginger,Luzon-North,2025-05,215.38
Ginger,Luzon-Central,2025-05,211.05
Ginger,Luzon-South,2025-05,239.32
Ginger,Visayas,2025-05,242.59
Ginger,Mindanao,2025-05,201.35
Ginger,Luzon-North,2025-06,228.27
Ginger,Luzon-Central,2025-06,238.14
Ginger,Luzon-South,2025-06,232.07
Ginger,Visayas,2025-06,250.0
Ginger,Mindanao,2025-06,228.64
Ginger,Luzon-North,2025-07,240.02
Ginger,Luzon-Central,2025-07,203.36
Ginger,Luzon-South,2025-07,252.38
Ginger,Visayas,2025-07,249.88
Ginger,Mindanao,2025-07,218.18
Ginger,Luzon-North,2025-08,261.57
Ginger,Luzon-Central,2025-08,244.17
Ginger,Luzon-South,2025-08,257.49
Ginger,Visayas,2025-08,280.36
Ginger,Mindanao,2025-08,236.14
Ginger,Luzon-North,2025-09,255.73
Ginger,Luzon-Central,2025-09,247.89
Ginger,Luzon-South,2025-09,270.49
Ginger,Visayas,2025-09,270.08
Ginger,Mindanao,2025-09,231.15
Ginger,Luzon-North,2025-10,246.9
Ginger,Luzon-Central,2025-10,225.43
Ginger,Luzon-South,2025-10,242.62
Ginger,Visayas,2025-10,283.64
Ginger,Mindanao,2025-10,226.58
Ginger,Luzon-North,2025-11,233.87
Ginger,Luzon-Central,2025-11,223.26
Ginger,Luzon-South,2025-11,246.14
Ginger,Visayas,2025-11,253.17
Ginger,Mindanao,2025-11,218.47
Ginger,Luzon-North,2025-12,221.47
Ginger,Luzon-Central,2025-12,231.85
Ginger,Luzon-South,2025-12,233.91
Ginger,Visayas,2025-12,262.11
Ginger,Mindanao,2025-12,194.01
Ginger,Luzon-North,2026-01,219.69
Ginger,Luzon-Central,2026-01,233.77
Ginger,Luzon-South,2026-01,241.8
Ginger,Visayas,2026-01,242.15
Ginger,Mindanao,2026-01,219.81
Ginger,Luzon-North,2026-02,221.06
Ginger,Luzon-Central,2026-02,224.78
Ginger,Luzon-South,2026-02,217.79
Ginger,Visayas,2026-02,246.22
Ginger,Mindanao,2026-02,209.88
Ginger,Luzon-North,2026-03,233.49
Ginger,Luzon-Central,2026-03,227.82
Ginger,Luzon-South,2026-03,228.53
Ginger,Visayas,2026-03,265.3
Ginger,Mindanao,2026-03,205.19
Ginger,Luzon-North,2026-04,202.97
Ginger,Luzon-Central,2026-04,191.34
Ginger,Luzon-South,2026-04,255.82
Ginger,Visayas,2026-04,243.26
Ginger,Mindanao,2026-04,203.58
Bitter Gourd (Ampalaya),Luzon-North,2022-01,61.45
Bitter Gourd (Ampalaya),Luzon-Central,2022-01,66.62
Bitter Gourd (Ampalaya),Luzon-South,2022-01,67.96
Bitter Gourd (Ampalaya),Visayas,2022-01,76.48
Bitter Gourd (Ampalaya),Mindanao,2022-01,59.85
Bitter Gourd (Ampalaya),Luzon-North,2022-02,57.41
Bitter Gourd (Ampalaya),Luzon-Central,2022-02,65.09
Bitter Gourd (Ampalaya),Luzon-South,2022-02,67.05
Bitter Gourd (Ampalaya),Visayas,2022-02,69.43
Bitter Gourd (Ampalaya),Mindanao,2022-02,65.24
Bitter Gourd (Ampalaya),Luzon-North,2022-03,62.32
Bitter Gourd (Ampalaya),Luzon-Central,2022-03,64.15
Bitter Gourd (Ampalaya),Luzon-South,2022-03,66.29
Bitter Gourd (Ampalaya),Visayas,2022-03,65.64
Bitter Gourd (Ampalaya),Mindanao,2022-03,60.22
Bitter Gourd (Ampalaya),Luzon-North,2022-04,60.68
Bitter Gourd (Ampalaya),Luzon-Central,2022-04,63.74
Bitter Gourd (Ampalaya),Luzon-South,2022-04,68.83
Bitter Gourd (Ampalaya),Visayas,2022-04,67.77
Bitter Gourd (Ampalaya),Mindanao,2022-04,59.95
Bitter Gourd (Ampalaya),Luzon-North,2022-05,65.71
Bitter Gourd (Ampalaya),Luzon-Central,2022-05,60.51
Bitter Gourd (Ampalaya),Luzon-South,2022-05,70.11
Bitter Gourd (Ampalaya),Visayas,2022-05,68.24
Bitter Gourd (Ampalaya),Mindanao,2022-05,61.27
Bitter Gourd (Ampalaya),Luzon-North,2022-06,63.41
Bitter Gourd (Ampalaya),Luzon-Central,2022-06,64.24
Bitter Gourd (Ampalaya),Luzon-South,2022-06,71.36
Bitter Gourd (Ampalaya),Visayas,2022-06,69.07
Bitter Gourd (Ampalaya),Mindanao,2022-06,60.63
Bitter Gourd (Ampalaya),Luzon-North,2022-07,66.77
Bitter Gourd (Ampalaya),Luzon-Central,2022-07,68.25
Bitter Gourd (Ampalaya),Luzon-South,2022-07,69.44
Bitter Gourd (Ampalaya),Visayas,2022-07,75.71
Bitter Gourd (Ampalaya),Mindanao,2022-07,68.67
Bitter Gourd (Ampalaya),Luzon-North,2022-08,73.22
Bitter Gourd (Ampalaya),Luzon-Central,2022-08,63.49
Bitter Gourd (Ampalaya),Luzon-South,2022-08,76.01
Bitter Gourd (Ampalaya),Visayas,2022-08,81.74
Bitter Gourd (Ampalaya),Mindanao,2022-08,65.95
Bitter Gourd (Ampalaya),Luzon-North,2022-09,77.38
Bitter Gourd (Ampalaya),Luzon-Central,2022-09,72.55
Bitter Gourd (Ampalaya),Luzon-South,2022-09,78.6
Bitter Gourd (Ampalaya),Visayas,2022-09,78.15
Bitter Gourd (Ampalaya),Mindanao,2022-09,66.44
Bitter Gourd (Ampalaya),Luzon-North,2022-10,69.85
Bitter Gourd (Ampalaya),Luzon-Central,2022-10,68.14
Bitter Gourd (Ampalaya),Luzon-South,2022-10,76.24
Bitter Gourd (Ampalaya),Visayas,2022-10,78.03
Bitter Gourd (Ampalaya),Mindanao,2022-10,64.82
Bitter Gourd (Ampalaya),Luzon-North,2022-11,67.11
Bitter Gourd (Ampalaya),Luzon-Central,2022-11,65.46
Bitter Gourd (Ampalaya),Luzon-South,2022-11,64.53
Bitter Gourd (Ampalaya),Visayas,2022-11,69.47
Bitter Gourd (Ampalaya),Mindanao,2022-11,59.73
Bitter Gourd (Ampalaya),Luzon-North,2022-12,64.97
Bitter Gourd (Ampalaya),Luzon-Central,2022-12,62.15
Bitter Gourd (Ampalaya),Luzon-South,2022-12,68.03
Bitter Gourd (Ampalaya),Visayas,2022-12,67.8
Bitter Gourd (Ampalaya),Mindanao,2022-12,63.1
Bitter Gourd (Ampalaya),Luzon-North,2023-01,66.61
Bitter Gourd (Ampalaya),Luzon-Central,2023-01,57.9
Bitter Gourd (Ampalaya),Luzon-South,2023-01,69.03
Bitter Gourd (Ampalaya),Visayas,2023-01,66.97
Bitter Gourd (Ampalaya),Mindanao,2023-01,66.3
Bitter Gourd (Ampalaya),Luzon-North,2023-02,64.26
Bitter Gourd (Ampalaya),Luzon-Central,2023-02,61.89
Bitter Gourd (Ampalaya),Luzon-South,2023-02,69.34
Bitter Gourd (Ampalaya),Visayas,2023-02,70.31
Bitter Gourd (Ampalaya),Mindanao,2023-02,60.98
Bitter Gourd (Ampalaya),Luzon-North,2023-03,68.78
Bitter Gourd (Ampalaya),Luzon-Central,2023-03,61.98
Bitter Gourd (Ampalaya),Luzon-South,2023-03,69.83
Bitter Gourd (Ampalaya),Visayas,2023-03,72.83
Bitter Gourd (Ampalaya),Mindanao,2023-03,56.48
Bitter Gourd (Ampalaya),Luzon-North,2023-04,68.58
Bitter Gourd (Ampalaya),Luzon-Central,2023-04,62.8
Bitter Gourd (Ampalaya),Luzon-South,2023-04,69.58
Bitter Gourd (Ampalaya),Visayas,2023-04,65.35
Bitter Gourd (Ampalaya),Mindanao,2023-04,61.22
Bitter Gourd (Ampalaya),Luzon-North,2023-05,65.95
Bitter Gourd (Ampalaya),Luzon-Central,2023-05,60.36
Bitter Gourd (Ampalaya),Luzon-South,2023-05,75.58
Bitter Gourd (Ampalaya),Visayas,2023-05,71.76
Bitter Gourd (Ampalaya),Mindanao,2023-05,59.37
Bitter Gourd (Ampalaya),Luzon-North,2023-06,67.96
Bitter Gourd (Ampalaya),Luzon-Central,2023-06,67.56
Bitter Gourd (Ampalaya),Luzon-South,2023-06,74.67
Bitter Gourd (Ampalaya),Visayas,2023-06,74.81
Bitter Gourd (Ampalaya),Mindanao,2023-06,66.41
Bitter Gourd (Ampalaya),Luzon-North,2023-07,74.44
Bitter Gourd (Ampalaya),Luzon-Central,2023-07,62.47
Bitter Gourd (Ampalaya),Luzon-South,2023-07,71.05
Bitter Gourd (Ampalaya),Visayas,2023-07,71.38
Bitter Gourd (Ampalaya),Mindanao,2023-07,64.81
Bitter Gourd (Ampalaya),Luzon-North,2023-08,77.96
Bitter Gourd (Ampalaya),Luzon-Central,2023-08,72.08
Bitter Gourd (Ampalaya),Luzon-South,2023-08,72.36
Bitter Gourd (Ampalaya),Visayas,2023-08,77.38
Bitter Gourd (Ampalaya),Mindanao,2023-08,71.1
Bitter Gourd (Ampalaya),Luzon-North,2023-09,72.13
Bitter Gourd (Ampalaya),Luzon-Central,2023-09,70.79
Bitter Gourd (Ampalaya),Luzon-South,2023-09,78.99
Bitter Gourd (Ampalaya),Visayas,2023-09,72.75
Bitter Gourd (Ampalaya),Mindanao,2023-09,71.6
Bitter Gourd (Ampalaya),Luzon-North,2023-10,72.74
Bitter Gourd (Ampalaya),Luzon-Central,2023-10,70.6
Bitter Gourd (Ampalaya),Luzon-South,2023-10,71.42
Bitter Gourd (Ampalaya),Visayas,2023-10,74.27
Bitter Gourd (Ampalaya),Mindanao,2023-10,64.52
Bitter Gourd (Ampalaya),Luzon-North,2023-11,68.44
Bitter Gourd (Ampalaya),Luzon-Central,2023-11,65.12
Bitter Gourd (Ampalaya),Luzon-South,2023-11,71.43
Bitter Gourd (Ampalaya),Visayas,2023-11,79.54
Bitter Gourd (Ampalaya),Mindanao,2023-11,66.97
Bitter Gourd (Ampalaya),Luzon-North,2023-12,63.95
Bitter Gourd (Ampalaya),Luzon-Central,2023-12,61.6
Bitter Gourd (Ampalaya),Luzon-South,2023-12,75.61
Bitter Gourd (Ampalaya),Visayas,2023-12,70.5
Bitter Gourd (Ampalaya),Mindanao,2023-12,65.93
Bitter Gourd (Ampalaya),Luzon-North,2024-01,71.68
Bitter Gourd (Ampalaya),Luzon-Central,2024-01,62.0
Bitter Gourd (Ampalaya),Luzon-South,2024-01,68.76
Bitter Gourd (Ampalaya),Visayas,2024-01,71.99
Bitter Gourd (Ampalaya),Mindanao,2024-01,59.07
Bitter Gourd (Ampalaya),Luzon-North,2024-02,63.2
Bitter Gourd (Ampalaya),Luzon-Central,2024-02,62.5
Bitter Gourd (Ampalaya),Luzon-South,2024-02,72.73
Bitter Gourd (Ampalaya),Visayas,2024-02,70.15
Bitter Gourd (Ampalaya),Mindanao,2024-02,61.15
Bitter Gourd (Ampalaya),Luzon-North,2024-03,63.0
Bitter Gourd (Ampalaya),Luzon-Central,2024-03,57.7
Bitter Gourd (Ampalaya),Luzon-South,2024-03,72.74
Bitter Gourd (Ampalaya),Visayas,2024-03,61.51
Bitter Gourd (Ampalaya),Mindanao,2024-03,58.02
Bitter Gourd (Ampalaya),Luzon-North,2024-04,65.67
Bitter Gourd (Ampalaya),Luzon-Central,2024-04,57.06
Bitter Gourd (Ampalaya),Luzon-South,2024-04,69.11
Bitter Gourd (Ampalaya),Visayas,2024-04,73.32
Bitter Gourd (Ampalaya),Mindanao,2024-04,56.86
Bitter Gourd (Ampalaya),Luzon-North,2024-05,65.95
Bitter Gourd (Ampalaya),Luzon-Central,2024-05,59.19
Bitter Gourd (Ampalaya),Luzon-South,2024-05,70.27
Bitter Gourd (Ampalaya),Visayas,2024-05,70.8
Bitter Gourd (Ampalaya),Mindanao,2024-05,61.36
Bitter Gourd (Ampalaya),Luzon-North,2024-06,72.63
Bitter Gourd (Ampalaya),Luzon-Central,2024-06,66.81
Bitter Gourd (Ampalaya),Luzon-South,2024-06,76.19
Bitter Gourd (Ampalaya),Visayas,2024-06,75.76
Bitter Gourd (Ampalaya),Mindanao,2024-06,59.44
Bitter Gourd (Ampalaya),Luzon-North,2024-07,70.97
Bitter Gourd (Ampalaya),Luzon-Central,2024-07,68.89
Bitter Gourd (Ampalaya),Luzon-South,2024-07,68.24
Bitter Gourd (Ampalaya),Visayas,2024-07,80.69
Bitter Gourd (Ampalaya),Mindanao,2024-07,65.37
Bitter Gourd (Ampalaya),Luzon-North,2024-08,74.8
Bitter Gourd (Ampalaya),Luzon-Central,2024-08,67.35
Bitter Gourd (Ampalaya),Luzon-South,2024-08,77.4
Bitter Gourd (Ampalaya),Visayas,2024-08,80.51
Bitter Gourd (Ampalaya),Mindanao,2024-08,67.19
Bitter Gourd (Ampalaya),Luzon-North,2024-09,75.15
Bitter Gourd (Ampalaya),Luzon-Central,2024-09,64.25
Bitter Gourd (Ampalaya),Luzon-South,2024-09,83.94
Bitter Gourd (Ampalaya),Visayas,2024-09,76.34
Bitter Gourd (Ampalaya),Mindanao,2024-09,62.02
Bitter Gourd (Ampalaya),Luzon-North,2024-10,68.77
Bitter Gourd (Ampalaya),Luzon-Central,2024-10,66.45
Bitter Gourd (Ampalaya),Luzon-South,2024-10,77.9
Bitter Gourd (Ampalaya),Visayas,2024-10,74.45
Bitter Gourd (Ampalaya),Mindanao,2024-10,68.13
Bitter Gourd (Ampalaya),Luzon-North,2024-11,65.0
Bitter Gourd (Ampalaya),Luzon-Central,2024-11,72.77
Bitter Gourd (Ampalaya),Luzon-South,2024-11,73.64
Bitter Gourd (Ampalaya),Visayas,2024-11,80.94
Bitter Gourd (Ampalaya),Mindanao,2024-11,60.28
Bitter Gourd (Ampalaya),Luzon-North,2024-12,69.21
Bitter Gourd (Ampalaya),Luzon-Central,2024-12,61.24
Bitter Gourd (Ampalaya),Luzon-South,2024-12,72.37
Bitter Gourd (Ampalaya),Visayas,2024-12,74.8
Bitter Gourd (Ampalaya),Mindanao,2024-12,57.34
Bitter Gourd (Ampalaya),Luzon-North,2025-01,63.24
Bitter Gourd (Ampalaya),Luzon-Central,2025-01,60.61
Bitter Gourd (Ampalaya),Luzon-South,2025-01,65.11
Bitter Gourd (Ampalaya),Visayas,2025-01,69.76
Bitter Gourd (Ampalaya),Mindanao,2025-01,59.36
Bitter Gourd (Ampalaya),Luzon-North,2025-02,62.25
Bitter Gourd (Ampalaya),Luzon-Central,2025-02,64.73
Bitter Gourd (Ampalaya),Luzon-South,2025-02,72.37
Bitter Gourd (Ampalaya),Visayas,2025-02,67.7
Bitter Gourd (Ampalaya),Mindanao,2025-02,60.66
Bitter Gourd (Ampalaya),Luzon-North,2025-03,65.16
Bitter Gourd (Ampalaya),Luzon-Central,2025-03,61.8
Bitter Gourd (Ampalaya),Luzon-South,2025-03,65.99
Bitter Gourd (Ampalaya),Visayas,2025-03,73.19
Bitter Gourd (Ampalaya),Mindanao,2025-03,63.13
Bitter Gourd (Ampalaya),Luzon-North,2025-04,66.7
Bitter Gourd (Ampalaya),Luzon-Central,2025-04,61.28
Bitter Gourd (Ampalaya),Luzon-South,2025-04,74.46
Bitter Gourd (Ampalaya),Visayas,2025-04,75.73
Bitter Gourd (Ampalaya),Mindanao,2025-04,58.79
Bitter Gourd (Ampalaya),Luzon-North,2025-05,65.51
Bitter Gourd (Ampalaya),Luzon-Central,2025-05,67.02
Bitter Gourd (Ampalaya),Luzon-South,2025-05,66.43
Bitter Gourd (Ampalaya),Visayas,2025-05,72.59
Bitter Gourd (Ampalaya),Mindanao,2025-05,61.43
Bitter Gourd (Ampalaya),Luzon-North,2025-06,66.24
Bitter Gourd (Ampalaya),Luzon-Central,2025-06,65.14
Bitter Gourd (Ampalaya),Luzon-South,2025-06,66.42
Bitter Gourd (Ampalaya),Visayas,2025-06,72.13
Bitter Gourd (Ampalaya),Mindanao,2025-06,57.48
Bitter Gourd (Ampalaya),Luzon-North,2025-07,78.78
Bitter Gourd (Ampalaya),Luzon-Central,2025-07,73.0
Bitter Gourd (Ampalaya),Luzon-South,2025-07,78.82
Bitter Gourd (Ampalaya),Visayas,2025-07,77.53
Bitter Gourd (Ampalaya),Mindanao,2025-07,69.05
Bitter Gourd (Ampalaya),Luzon-North,2025-08,78.86
Bitter Gourd (Ampalaya),Luzon-Central,2025-08,74.8
Bitter Gourd (Ampalaya),Luzon-South,2025-08,81.43
Bitter Gourd (Ampalaya),Visayas,2025-08,76.43
Bitter Gourd (Ampalaya),Mindanao,2025-08,70.43
Bitter Gourd (Ampalaya),Luzon-North,2025-09,73.54
Bitter Gourd (Ampalaya),Luzon-Central,2025-09,68.25
Bitter Gourd (Ampalaya),Luzon-South,2025-09,74.81
Bitter Gourd (Ampalaya),Visayas,2025-09,83.34
Bitter Gourd (Ampalaya),Mindanao,2025-09,73.96
Bitter Gourd (Ampalaya),Luzon-North,2025-10,67.93
Bitter Gourd (Ampalaya),Luzon-Central,2025-10,76.1
Bitter Gourd (Ampalaya),Luzon-South,2025-10,82.18
Bitter Gourd (Ampalaya),Visayas,2025-10,77.24
Bitter Gourd (Ampalaya),Mindanao,2025-10,66.23
Bitter Gourd (Ampalaya),Luzon-North,2025-11,68.66
Bitter Gourd (Ampalaya),Luzon-Central,2025-11,69.4
Bitter Gourd (Ampalaya),Luzon-South,2025-11,70.97
Bitter Gourd (Ampalaya),Visayas,2025-11,70.31
Bitter Gourd (Ampalaya),Mindanao,2025-11,65.19
Bitter Gourd (Ampalaya),Luzon-North,2025-12,60.63
Bitter Gourd (Ampalaya),Luzon-Central,2025-12,65.37
Bitter Gourd (Ampalaya),Luzon-South,2025-12,75.11
Bitter Gourd (Ampalaya),Visayas,2025-12,74.14
Bitter Gourd (Ampalaya),Mindanao,2025-12,65.33
Bitter Gourd (Ampalaya),Luzon-North,2026-01,69.34
Bitter Gourd (Ampalaya),Luzon-Central,2026-01,67.32
Bitter Gourd (Ampalaya),Luzon-South,2026-01,71.56
Bitter Gourd (Ampalaya),Visayas,2026-01,70.05
Bitter Gourd (Ampalaya),Mindanao,2026-01,62.22
Bitter Gourd (Ampalaya),Luzon-North,2026-02,67.47
Bitter Gourd (Ampalaya),Luzon-Central,2026-02,69.1
Bitter Gourd (Ampalaya),Luzon-South,2026-02,76.89
Bitter Gourd (Ampalaya),Visayas,2026-02,74.68
Bitter Gourd (Ampalaya),Mindanao,2026-02,60.61
Bitter Gourd (Ampalaya),Luzon-North,2026-03,63.34
Bitter Gourd (Ampalaya),Luzon-Central,2026-03,62.52
Bitter Gourd (Ampalaya),Luzon-South,2026-03,73.82
Bitter Gourd (Ampalaya),Visayas,2026-03,72.19
Bitter Gourd (Ampalaya),Mindanao,2026-03,60.97
Bitter Gourd (Ampalaya),Luzon-North,2026-04,62.63
Bitter Gourd (Ampalaya),Luzon-Central,2026-04,65.27
Bitter Gourd (Ampalaya),Luzon-South,2026-04,69.36
Bitter Gourd (Ampalaya),Visayas,2026-04,70.15
Bitter Gourd (Ampalaya),Mindanao,2026-04,60.87
